job_id,title,role_category,skills
https://www.linkedin.com/jobs/view/manager-hospital-billing-analytics-at-umass-memorial-health-3751782076,"Manager, Hospital Billing Analytics",data_analyst,"['hospital billing analytics', 'microsoft office suite', 'data systems', 'epic ehr system', 'statistical analysis', 'healthcare business office', 'team leadership', 'assertiveness', 'sql', 'tableau', 'python']"
https://www.linkedin.com/jobs/view/lecturer-quantitative-methods-and-business-analytics-pool-at-university-of-colorado-colorado-springs-3798722256,Lecturer - Quantitative Methods and Business Analytics (pool),data_analyst,"['quantitative methods', 'business analytics', 'business statistics', 'data analysis', 'data visualization', 'spreadsheet software', 'statistical software', 'online teaching platforms', 'hybrid teaching platforms', 'masters degree in business administration', 'masters degree in operations management', 'masters degree in supply chain management', 'masters degree in business analytics', 'phd in business administration', 'phd in operations management', 'phd in supply chain management', 'phd in business analytics', 'professional activities engagement', 'physical requirements', 'moderate sitting', 'moderate bending', 'lifting up to 20 pounds', 'data manipulation', 'statistical analysis', 'microsoft office suite', 'presentation software']"
https://au.linkedin.com/jobs/view/data-analyst-bangkok-based-relocation-provided-at-agoda-3750107930,"Data Analyst (Bangkok Based, relocation provided)",data_analyst,"['python', 'data analysis', 'data mining', 'data science', 'google', 'facebook', 'tripadvisor', 'microsoft sql server', 'sas', 'spss', 'vba', 'sql', 'tableau', 'pandas', 'java', 'finance', 'capital one', 'accenture', 'upwork', 'deloitte', 'mckinsey', 'bain', 'uber', 'lyft', 'amazon', 'alibaba', 'shopify', 'expedia', 'skyscanner']"
https://www.linkedin.com/jobs/view/sr-manager-ecomm-business-intelligence-hybrid-at-peapod-digital-labs-3775213003,"Sr. Manager, Ecomm Business Intelligence (Hybrid)",data_analyst,"['business intelligence', 'data science', 'data visualization', 'data analytics', 'data infrastructure', 'agile', 'atlassian', 'sql', 'etl', 'power bi', 'tableau', 'python', 'databricks', 'javascript', 'hadoop', 'spark', 'cloud computing', 'machine learning', 'nlp', 'big data', 'ecommerce', 'business acumen', 'team leadership']"
https://www.linkedin.com/jobs/view/financial-data-analyst-fp-a-technology-market-data-finance-at-blackstone-3767089911,Financial Data Analyst - FP&A Technology & Market Data Finance,data_analyst,"['financial data analysis', 'financialanalytical modeling', 'advanced excel', 'data collection', 'data analysis', 'evaluation', 'tableau', 'snowflake', 'sigma', 'python', 'anaplan', 'multitasking', 'commitment', 'positive attitude', 'performance', 'technology environment', 'accounting', 'finance']"
https://www.linkedin.com/jobs/view/sr-data-analytics-governance-analyst-at-blue-cross-nc-3778350895,Sr Data & Analytics Governance Analyst,data_analyst,"['data stewardship', 'data governance', 'data quality', 'data products', 'business value', 'automation', 'best practices', 'thought leadership', 'data analytics', 'data and analytics framework', 'data governance strategy', 'data governance standards', 'data governance metrics', 'vendor management', 'security and access control', 'onboarding procedures', 'internal business partnerships', 'data dictionaries', 'active data', 'analytic stewards', 'advanced degree']"
https://www.linkedin.com/jobs/view/r-d-quality-data-analyst-at-biospace-3801953487,R&D Quality Data Analyst,data_analyst,"['data analyst', 'quality management systems qms', 'qaad', 'trackwise', 'data visualization', 'data integrity', 'patient health profile', 'patient chart', 'automatic payment services', 'sql sas', 'python']"
https://www.linkedin.com/jobs/view/lead-data-analyst-at-dice-3805520570,Lead Data Analyst,data_analyst,"['agile', 'data analysis', 'data engineering', 'data visualization', 'data science', 'data visualization tools tableau power bi', 'health care', 'hedis', 'information systems', 'python', 'sql', 'statistics', 'tableau']"
https://www.linkedin.com/jobs/view/data-analyst-i-at-winmax-3793663775,Data Analyst I,data_analyst,"['data analysis', 'export administration regulations', 'deemed export', 'ivls', 'product classification', 'end user certifications', 'nuclear nonproliferation statements', 'international regulations', 'sanctions', 'oral communication', 'export compliance', 'mac', 'os x', 'ear', 'itar', 'ofac', 'foreign government agencies', 'export licenses', 'corporate records', 'foreign national candidates', 'export compliance awareness training', 'compliance process', 'international relations', 'international trade', 'law']"
https://www.linkedin.com/jobs/view/data-analyst-financial-crimes-at-ask-consulting-3788118001,Data Analyst/Financial Crimes,data_analyst,"['data analysis', 'vlookup', 'indexmatch', 'ppt', 'issue identification', 'project planning', 'process analysis', 'technical insights', 'industry research', 'tech developments', 'financial crimes', 'screening systems']"
https://www.linkedin.com/jobs/view/lead-data-analyst-at-world-fuel-services-3802327457,"Lead, Data Analyst",data_analyst,"['tableau', 'alteryx', 'data blending', 'databases', 'sql', 'data analysis', 'predictive modeling', 'business intelligence', 'product management', 'business development', 'queries', 'report writing', 'statistical analysis', 'aviation industry']"
https://www.linkedin.com/jobs/view/lead-cx-data-analyst-at-vanguard-3767041838,Lead CX Data Analyst,data_analyst,"['data analysis', 'data analytics', 'python', 'tableau', 'sql', 'cloud computing', 'aws', 'structured data', 'unstructured data', 'data visualization', 'business communication', 'data quality', 'data validation', 'analytical methods', 'coaching', 'advanced data analysis tools', 'querying languages', 'big data', 'analytics community']"
https://www.linkedin.com/jobs/view/engagement-manager-%E2%80%93-pharma-commercial-marketing-analytics-at-pharmaace-3666482577,Engagement Manager – Pharma Commercial & Marketing Analytics,data_analyst,"['quantitative analysis', 'qualitative analysis', 'business intelligence framework', 'business intelligence methodologies', 'business intelligence processes', 'business intelligence capabilities', 'insightful value added solutions', 'bachelors degree in marketing']"
https://www.linkedin.com/jobs/view/lead-well-data-analyst-at-southwestern-energy-3801195262,Lead Well Data Analyst,data_analyst,"['well data analyst', 'data management', 'data analysis', 'mfiles', 'cloudbased document management technology', 'metadata', 'data lifecycle management', 'data quality monitoring', 'data governance frameworks', 'data regulations', 'ontology', 'business glossary', '401k plan', 'paid vacation', 'holidays', 'benefit hours', 'family medical insurance', 'dental insurance', 'vision insurance', 'educational assistance', 'matching gift program']"
https://ca.linkedin.com/jobs/view/business-intelligence-analyst-at-rennie-3786160393,Business Intelligence Analyst,data_analyst,"['business intelligence', 'data analytics', 'data warehousing', 'data visualization', 'statistical analysis', 'data modeling', 'sql', 'python', 'microsoft excel', 'tableau', 'power bi', 'bigquery', 'snowflake', 'gcp', 'aws', 'geospatial data', 'gis', 'qgis', 'arcgis', 'real estate market']"
https://www.linkedin.com/jobs/view/business-intelligence-and-analytics-lead-operations-at-charter-manufacturing-3729736696,Business Intelligence and Analytics Lead - Operations,data_analyst,"['business intelligence', 'data analytics', 'tableau', 'alteryx', 'power bi', 'hyperion', 'workday', 'helix', 'oracle db', 'sap', 'snowflake', 'azure data warehouse', 'cloudbased data warehousing platforms', 'erp systems', 'data visualization', 'data governance', 'business process analysis', 'data interpretation', 'data compilation', 'business value delivery', 'change management', 'change leadership', 'team supervision']"
https://www.linkedin.com/jobs/view/business-intelligence-analyst-pmo-at-redeux-energy-3798892383,Business Intelligence Analyst - PMO,data_analyst,"['power bi', 'etl processes', 'data management', 'data visualization', 'kpi development and monitoring', 'data analysis', 'data integration', 'data accuracy', 'detailoriented', 'sql', 'ms project', 'pmi methodologies', 'powerbi desktop', 'powerbi report builder', 'project portfolio management ppm', 'crm software', 'odata', 'business analytics', 'data science', 'sql databases', 'crm']"
https://au.linkedin.com/jobs/view/business-intelligence-analyst-12-month-ftc-at-michael-page-3751237346,Business Intelligence Analyst - 12 Month FTC,data_analyst,"['business intelligence', 'data analysis', 'data reporting', 'cognos erp', 'cognos reports 360', 'cognos 10', 'data uploads', 'data cleansing', 'data management', 'data validation', 'reporting solutions', 'macrodriven reporting', 'advanced excel formulas']"
https://www.linkedin.com/jobs/view/data-analyst-ii-firm-analytics-at-jobs-for-humanity-3804649635,Data Analyst II - Firm Analytics,data_analyst,"['data analytics', 'data manipulation', 'descriptive statistics', 'data visualization', 'business acumen', 'analytic acumen', 'statistical analysis', 'exploratory analysis', 'tableau', 'sql', 'oracle db', 'snowflake', 'relational databases', 'business intelligence', 'kpi design']"
https://www.linkedin.com/jobs/view/sr-data-analyst-dallas-tx-at-estaffing-inc-3796709795,Sr. Data Analyst- Dallas/TX,data_analyst,"['data analysis', 'data architecture', 'data warehousing', 'data visualization', 'data cleaning', 'data acquisition', 'data ingestion', 'data processing', 'data extraction', 'data documentation', 'data integration', 'etl workflows', 'dashboards', 'reports', 'lookups', 'arrays', 'pivot tables', 'conditional formulas', 'vbamacros', 'sql', 'relational databases', 'multidimensional databases', 'database management', 'cloudbased data warehouses', 'tableau', 'algebra', 'statistics', 'detail orientation']"
https://www.linkedin.com/jobs/view/senior-p-12-research-data-analyst-at-the-education-trust-3786773270,Senior P-12 Research & Data Analyst,data_analyst,"['data analysis', 'statistical software', 'stata', 'qualitative research', 'research synthesis', 'report writing', 'brief writing', 'blogging', 'public speaking', 'stakeholder engagement', 'policy advocacy', 'continuous learning', 'bachelors degree in education public policyadministration', 'federal and state policy context understanding', 'large dataset manipulation', 'descriptive analyses', 'equity focus']"
https://www.linkedin.com/jobs/view/sr-analytics-power-bi-developer-at-software-technology-inc-3793661039,Sr. Analytics/Power Bi Developer,data_analyst,"['data analysis', 'informatica', 'data warehousing', 'business intelligence', 'sql', 'tableau', 'power bi', 'big query', 'hadoop', 'hive', 'spark', 'etl', 'python', 'software development lifecycle', 'data modeling', 'starsnowflake schema design', 'data marts', 'relational and dimensional data modeling', 'slowly changing dimensions', 'fact and dimensional tables', 'physical and logical data modeling', 'scrum', 'agile', 'kanban', 'jira', 'confluence', 'gcp', 'aws', 'azure']"
https://www.linkedin.com/jobs/view/data-analyst-at-addison-group-3797044901,Data Analyst,data_analyst,"['data analytics', 'data visualization', 'data mining', 'data modeling', 'business intelligence', 'statistical analysis', 'sql', 'python', 'power bi', 'tableau', 'bachelors degree analytics statistics information systems industrial engineering finance business math', 'crossfunctional collaboration']"
https://uk.linkedin.com/jobs/view/data-and-ai-practice-lead-data-analytics-azure-microsoft-power-bi-databrick-ms-stack-ms-eco-systems-at-michael-bailey-associates-3797418022,"Data and AI Practice Lead (Data Analytics, Azure Microsoft, Power BI, DataBrick, MS stack, MS eco Systems)",data_analyst,"['data analytics', 'azure', 'power bi', 'databricks', 'ms stack', 'ms eco systems', 'commercial awareness', 'budget awareness', 'client facing', 'organizing', 'decisionmaking', 'influencing', 'leading', 'delegation', 'negotiation', 'conflict management', 'it infrastructure projects', 'consultancy organization', 'stakeholder management', 'business terms', 'reporting writing', 'bid management', 'cloud adoption framework', 'microsoft stack', 'networks', 'servers', 'infrastructure security', 'hypervisor layer', 'o365', 'modern workplace concepts', 'data centers', 'private clouds', 'public clouds', 'hybrid clouds', 'microsoft business apps', 'business culture', 'strategic partnerships', 'cloud services', 'commercial strategy', 'business development', 'customer relationships', 'revenue growth', 'customer acquisition', 'competitive migration', 'engagement models', 'commercial offerings', 'customer needs', 'customer concerns', 'longterm partnerships', 'market insights', 'competitiveness', 'proposal input', 'estimation', 'resourcing', 'performance reporting', 'utilization', 'realization', 'business plan', 'project execution', 'timely delivery', 'highquality outcomes', 'operational excellence', 'working practices', 'processes', 'escalation point', 'methodologies', 'business acumen', 'entrepreneurial business', 'lateral thinking', 'active listening', 'data bricks', 'data factories', 'sales practices', 'technical communication', 'remote team leadership', 'annual budget management', 'forecasting', 'profit and loss', 'collaborative business', 'parent company']"
https://www.linkedin.com/jobs/view/sr-data-analyst-at-ledgent-technology-3802858988,Sr. Data Analyst,data_analyst,"['data analysis', 'ms excel', 'sql', 'power bi', 'tableau', 'data visualization', 'excel vba', 'macros', 'freight', 'shipping', 'carrier']"
https://www.linkedin.com/jobs/view/senior-manager-visa-consulting-analytics-community-financial-institutions-at-visa-3800479518,"Senior Manager, Visa Consulting & Analytics - Community Financial Institutions",data_analyst,"['financial services', 'merchant', 'strategy consulting', 'data analytics', 'brand management', 'marketing', 'operational', 'macroeconomics', 'consulting services', 'product development', 'customer lifecycle optimization', 'retention improvement', 'benchmark analysis', 'digital payments', 'data analysis', 'scalable solutions', 'tool kits', 'standard methodology documents', 'consulting approach', 'advanced degree', 'storytelling', 'collaborative', 'diplomatic', 'flexible', 'matrixed organization', 'financial indicators', 'return on investment', 'banking operations', 'payment schemes', 'digital trends', 'applications']"
